y,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
75,0.065645589,0.065637775,0.065614334,0.065575275,0.06552061,0.065450356,0.065364537,0.065263181,0.065146321,0.065013997,0.064866253,0.06470314,0.064524715,0.064331039,0.064122184,0.063898224,0.063659241,0.063405326,0.063136575,0.062853092,0.062554989,0.062242386,0.061915409,0.061574196,0.061218889,0.060849642,0.060466617,0.060069982,0.059659918,0.059236614,0.058800264,0.058351077,0.057889268,0.05741506,0.056928689,0.056430397,0.055920435,0.055399065,0.054866556,0.054323186,0.053769241,0.053205017,0.052630815,0.052046947,0.051453731,0.050851492,0.050240562,0.049621279,0.04899399,0.048359044,0.047716799,0.047067616,0.046411861,0.045749905,0.045082123,0.044408894,0.043730599,0.043047623,0.042360351,0.041669173,0.040974479,0.040276659,0.039576107,0.038873213,0.038168369,0.037461967,0.036754397,0.036046046,0.035337307,0.034628559,0.033920186,0.033212568,0.03250608,0.031801094,0.03109798,0.0303971,0.029698813,0.029003474,0.028311431,0.027623026,0.026938596,0.026258471,0.025582973,0.024912418,0.024247116,0.023587367,0.022933465,0.022285693,0.021644328,0.021009638,0.02038188,0.019761304,0.01914815,0.018542646,0.017945013,0.01735546,0.016774187,0.016201382,0.015637223,0.015081878,0.014535502
76,0.064324577,0.064316947,0.064294059,0.064255922,0.064202549,0.064133956,0.064050168,0.063951213,0.063837125,0.063707945,0.063563716,0.063404491,0.063230327,0.063041286,0.062837439,0.062618861,0.062385636,0.062137853,0.061875608,0.061599006,0.061308159,0.061003184,0.060684209,0.060351369,0.060004806,0.059644671,0.059271125,0.058884333,0.058484474,0.058071733,0.057646301,0.057208383,0.056758189,0.05629594,0.055821863,0.055336197,0.054839187,0.054331087,0.05381216,0.053282677,0.052742917,0.052193166,0.051633719,0.051064877,0.050486949,0.049900251,0.049305104,0.048701839,0.048090788,0.047472293,0.046846698,0.046214354,0.045575615,0.044930841,0.044280394,0.043624641,0.042963951,0.042298695,0.041629249,0.040955987,0.040279287,0.039599527,0.038917086,0.038232344,0.03754568,0.036857471,0.036168096,0.035477928,0.034787347,0.034096721,0.033406421,0.032716813,0.032028261,0.031341126,0.030655764,0.029972526,0.029291759,0.028613807,0.027939005,0.027267686,0.026600174,0.02593679,0.025277844,0.024623645,0.023974489,0.023330669,0.022692467,0.02206016,0.021434015,0.02081429,0.020201236,0.019595094,0.018996096,0.018404465,0.017820414,0.017244145,0.016675853,0.01611572,0.015563919,0.015020614,0.014485955
77,0.063034086,0.063026637,0.063004292,0.062967061,0.062914954,0.062847992,0.062766197,0.062669598,0.06255823,0.062432132,0.062291351,0.062135939,0.061965951,0.061781453,0.061582513,0.061369209,0.061141623,0.060899844,0.060643969,0.060374102,0.060090354,0.059792842,0.059481692,0.059157038,0.058819021,0.05846779,0.058103502,0.057726323,0.057336427,0.056933996,0.056519217,0.056092292,0.055653427,0.055202836,0.054740744,0.054267383,0.053782991,0.053287818,0.052782119,0.052266158,0.051740206,0.051204542,0.050659452,0.050105229,0.049542174,0.048970592,0.048390796,0.047803105,0.047207842,0.046605339,0.045995928,0.045379951,0.044757749,0.044129671,0.043496068,0.042857295,0.042213709,0.04156567,0.040913539,0.04025768,0.03959846,0.038936242,0.038271395,0.037604285,0.036935278,0.03626474,0.035593037,0.034920531,0.034247589,0.033574565,0.03290182,0.032229708,0.031558581,0.030888788,0.030220672,0.029554574,0.028890831,0.028229772,0.027571726,0.026917011,0.026265943,0.025618831,0.024975978,0.024337679,0.023704223,0.023075892,0.022452962,0.021835697,0.021224359,0.020619197,0.020020453,0.019428361,0.018843146,0.018265025,0.017694203,0.017130877,0.016575235,0.016027456,0.015487707,0.014956145,0.01443292
78,0.061773392,0.061766121,0.061744309,0.061707966,0.061657103,0.061591739,0.061511898,0.061417609,0.061308908,0.061185833,0.061048431,0.060896754,0.06073086,0.060550811,0.060356678,0.060148538,0.059926473,0.059690571,0.05944093,0.059177652,0.058900847,0.058610632,0.058307132,0.057990479,0.057660812,0.057318279,0.056963034,0.05659524,0.056215068,0.055822697,0.055418312,0.055002109,0.05457429,0.054135066,0.053684655,0.053223284,0.052751186,0.052268604,0.051775786,0.05127299,0.05076048,0.050238527,0.049707409,0.04916741,0.048618822,0.048061943,0.047497076,0.046924529,0.046344618,0.045757661,0.045163983,0.044563913,0.043957784,0.043345932,0.042728697,0.042106423,0.041479455,0.040848142,0.040212834,0.039573884,0.038931643,0.038286467,0.03763871,0.036988727,0.036336873,0.035683501,0.035028965,0.034373616,0.033717807,0.033061884,0.032406194,0.031751079,0.03109688,0.030443935,0.029792577,0.029143134,0.028495933,0.027851293,0.02720953,0.026570954,0.02593587,0.025304578,0.024677369,0.02405453,0.023436341,0.022823076,0.022214999,0.02161237,0.021015438,0.020424447,0.019839632,0.019261219,0.018689425,0.018124461,0.017566527,0.017015813,0.016472502,0.015936767,0.015408771,0.014888667,0.0143766
79,0.060541787,0.060534689,0.0605134,0.060477927,0.060428282,0.060364486,0.06028656,0.060194536,0.060088447,0.059968334,0.059834243,0.059686225,0.059524339,0.059348648,0.059159221,0.058956135,0.058739473,0.058509322,0.058265778,0.058008944,0.057738928,0.057455847,0.057159823,0.056850988,0.056529477,0.056195438,0.055849022,0.055490389,0.055119707,0.054737153,0.054342906,0.053937159,0.05352011,0.053091966,0.052652939,0.05220325,0.051743128,0.051272809,0.050792535,0.050302557,0.049803132,0.049294522,0.048777,0.048250841,0.047716328,0.04717375,0.046623401,0.046065581,0.045500596,0.044928754,0.04435037,0.043765763,0.043175255,0.042579172,0.041977844,0.041371603,0.040760783,0.040145723,0.03952676,0.038904236,0.038278493,0.037649872,0.037018719,0.036385375,0.035750183,0.035113488,0.03447563,0.033836948,0.033197786,0.032558476,0.031919355,0.031280755,0.030643004,0.030006431,0.029371356,0.028738098,0.028106973,0.02747829,0.026852354,0.026229466,0.025609921,0.024994008,0.024382011,0.023774207,0.023170867,0.022572255,0.021978628,0.021390237,0.020807325,0.020230127,0.019658871,0.019093775,0.018535052,0.017982904,0.017437526,0.016899103,0.016367811,0.015843821,0.015327288,0.014818364,0.014317188
80,0.059338572,0.059331645,0.059310868,0.059276247,0.059227797,0.059165536,0.059089487,0.05899968,0.05889615,0.058778938,0.058648088,0.058503654,0.058345692,0.058174265,0.057989444,0.057791304,0.057579927,0.0573554,0.057117819,0.056867285,0.056603905,0.056327795,0.056039076,0.055737877,0.055424332,0.055098586,0.054760789,0.054411096,0.054049674,0.053676695,0.053292336,0.052896785,0.052490236,0.05207289,0.051644956,0.05120665,0.050758194,0.050299818,0.049831758,0.049354259,0.04886757,0.048371948,0.047867656,0.047354962,0.046834141,0.046305474,0.045769245,0.045225747,0.044675275,0.044118128,0.043554613,0.042985037,0.042409713,0.041828957,0.041243088,0.040652427,0.0400573,0.039458032,0.038854951,0.038248389,0.037638674,0.037026139,0.036411117,0.035793938,0.035174937,0.034554443,0.033932789,0.033310301,0.032687312,0.032064144,0.031441123,0.030818569,0.030196803,0.029576138,0.028956887,0.02833936,0.027723859,0.027110686,0.026500136,0.025892499,0.025288062,0.024687103,0.024089899,0.023496716,0.022907818,0.022323461,0.021743893,0.021169358,0.02060009,0.020036318,0.019478261,0.018926134,0.01838014,0.017840477,0.017307334,0.016780889,0.016261316,0.015748778,0.015243428,0.014745412,0.014254868
81,0.058163067,0.058156307,0.058136031,0.058102245,0.058054965,0.057994207,0.057919995,0.05783236,0.057731336,0.057616963,0.057489286,0.057348358,0.057194236,0.057026982,0.056846667,0.056653364,0.056447155,0.056228127,0.055996375,0.055751998,0.055495103,0.055225804,0.05494422,0.054650478,0.054344711,0.05402706,0.053697674,0.053356705,0.053004316,0.052640677,0.052265959,0.051880349,0.051484035,0.051077213,0.050660089,0.050232871,0.049795777,0.049349032,0.048892866,0.048427515,0.047953224,0.047470242,0.046978823,0.04647923,0.04597173,0.045456593,0.044934099,0.044404528,0.043868168,0.04332531,0.04277625,0.042221286,0.041660722,0.041094863,0.040524019,0.039948501,0.039368623,0.038784702,0.038197055,0.037606002,0.037011862,0.036414957,0.035815609,0.035214138,0.034610867,0.034006116,0.033400206,0.032793454,0.03218618,0.031578697,0.030971321,0.030364361,0.029758127,0.029152924,0.028549054,0.027946815,0.027346502,0.026748406,0.026152813,0.025560005,0.024970257,0.024383841,0.023801022,0.023222061,0.022647212,0.022076723,0.021510835,0.020949784,0.020393796,0.019843093,0.01929789,0.018758392,0.018224797,0.017697298,0.017176077,0.016661309,0.016153161,0.015651792,0.015157352,0.014669982,0.014189815
82,0.057014602,0.057008006,0.05698822,0.056955253,0.056909116,0.05684983,0.056777417,0.056691908,0.056593335,0.05648174,0.056357169,0.056219671,0.056069305,0.055906132,0.055730222,0.055541649,0.055340493,0.05512684,0.054900784,0.054662424,0.054411864,0.054149216,0.0538746,0.053588138,0.053289964,0.052980215,0.052659036,0.052326578,0.051983,0.051628468,0.051263152,0.050887232,0.050500893,0.050104327,0.049697734,0.049281318,0.048855291,0.048419872,0.047975286,0.047521762,0.047059538,0.046588857,0.046109966,0.04562312,0.045128578,0.044626603,0.044117466,0.04360144,0.043078804,0.042549839,0.042014832,0.041474074,0.040927858,0.04037648,0.03982024,0.03925944,0.038694384,0.038125377,0.037552729,0.036976747,0.036397743,0.035816026,0.035231909,0.034645702,0.034057716,0.033468263,0.032877651,0.032286191,0.031694188,0.031101949,0.030509776,0.029917972,0.029326834,0.028736659,0.028147738,0.027560361,0.026974813,0.026391375,0.025810325,0.025231934,0.024656471,0.024084198,0.023515372,0.022950245,0.022389064,0.021832069,0.021279493,0.020731564,0.020188504,0.019650526,0.019117839,0.01859064,0.018069125,0.017553478,0.017043877,0.016540492,0.016043485,0.01555301,0.015069214,0.014592233,0.014122199
83,0.055892524,0.055886088,0.055866782,0.055834615,0.055789599,0.055731752,0.055661099,0.055577669,0.055481495,0.055372618,0.055251083,0.05511694,0.054970247,0.054811064,0.054639461,0.054455511,0.054259293,0.054050892,0.053830402,0.053597918,0.053353545,0.053097393,0.052829579,0.052550225,0.05225946,0.051957421,0.051644249,0.051320093,0.050985108,0.050639457,0.050283305,0.049916831,0.049540213,0.049153641,0.048757307,0.048351413,0.047936165,0.047511775,0.047078462,0.046636452,0.046185974,0.045727264,0.045260564,0.04478612,0.044304184,0.043815013,0.043318868,0.042816015,0.042306724,0.041791269,0.041269927,0.04074298,0.040210712,0.039673411,0.039131367,0.038584872,0.038034221,0.037479711,0.036921639,0.036360306,0.03579601,0.035229054,0.034659738,0.034088364,0.033515233,0.032940646,0.032364903,0.031788302,0.031211142,0.030633717,0.030056322,0.029479248,0.028902784,0.028327216,0.027752827,0.027179898,0.026608705,0.026039519,0.025472609,0.024908239,0.024346668,0.023788151,0.023232936,0.022681269,0.022133386,0.021589521,0.021049902,0.020514747,0.019984272,0.019458684,0.018938185,0.018422968,0.017913221,0.017409124,0.016910849,0.016418561,0.015932418,0.015452571,0.01497916,0.014512321,0.01405218
84,0.054796193,0.054789913,0.054771077,0.054739692,0.054695772,0.054639334,0.054570402,0.054489005,0.054395177,0.054288957,0.05417039,0.054039528,0.053896424,0.053741142,0.053573748,0.053394315,0.053202922,0.052999652,0.052784597,0.052557852,0.052319521,0.052069711,0.051808536,0.051536118,0.051252584,0.050958066,0.050652705,0.050336645,0.05001004,0.049673047,0.04932583,0.048968561,0.048601417,0.048224581,0.047838242,0.047442596,0.047037844,0.046624194,0.046201858,0.045771055,0.045332009,0.04488495,0.044430112,0.043967735,0.043498064,0.043021348,0.04253784,0.042047798,0.041551485,0.041049167,0.040541112,0.040027593,0.039508886,0.03898527,0.038457025,0.037924436,0.037387788,0.036847367,0.036303464,0.035756366,0.035206367,0.034653756,0.034098825,0.033541867,0.032983174,0.032423035,0.031861743,0.031299585,0.03073685,0.030173825,0.029610793,0.029048037,0.028485837,0.02792447,0.02736421,0.026805328,0.026248092,0.025692764,0.025139606,0.024588872,0.024040813,0.023495677,0.022953704,0.02241513,0.021880188,0.021349102,0.020822093,0.020299374,0.019781152,0.01926763,0.018759002,0.018255457,0.017757177,0.017264335,0.016777101,0.016295633,0.015820087,0.015350607,0.014887331,0.014430391,0.01397991
85,0.053724982,0.053718855,0.053700478,0.053669859,0.053627009,0.053571949,0.053504699,0.05342529,0.053333755,0.053230133,0.053114468,0.052986811,0.052847217,0.052695745,0.052532464,0.052357444,0.052170763,0.051972504,0.051762757,0.051541616,0.051309182,0.051065561,0.050810867,0.050545217,0.050268737,0.049981556,0.049683812,0.049375648,0.049057212,0.04872866,0.048390151,0.048041853,0.04768394,0.047316589,0.046939986,0.046554322,0.046159791,0.045756598,0.045344948,0.044925055,0.044497136,0.044061416,0.043618121,0.043167485,0.042709746,0.042245145,0.041773929,0.041296348,0.040812657,0.040323113,0.039827978,0.039327516,0.038821993,0.038311682,0.037796853,0.037277782,0.036754745,0.03622802,0.035697888,0.035164629,0.034628524,0.034089857,0.033548909,0.033005963,0.032461301,0.031915207,0.03136796,0.030819841,0.030271128,0.0297221,0.029173031,0.028624194,0.028075861,0.027528301,0.026981777,0.026436552,0.025892889,0.025351039,0.024811254,0.024273783,0.023738868,0.023206749,0.022677659,0.022151828,0.021629479,0.021110831,0.020596097,0.020085484,0.019579195,0.019077423,0.018580359,0.018088186,0.017601079,0.017119209,0.016642737,0.016171822,0.01570661,0.015247245,0.014793861,0.014346585,0.013905537
86,0.052678278,0.052672301,0.052654373,0.052624502,0.0525827,0.052528985,0.052463381,0.052385915,0.05229662,0.052195537,0.052082708,0.051958183,0.051822016,0.051674267,0.051515002,0.051344292,0.051162213,0.050968847,0.050764282,0.050548611,0.050321933,0.050084353,0.049835981,0.049576935,0.049307335,0.04902731,0.048736995,0.048436529,0.048126057,0.047805732,0.04747571,0.047136154,0.046787234,0.046429124,0.046062005,0.045686061,0.045301485,0.044908472,0.044507226,0.044097952,0.043680864,0.043256178,0.042824115,0.042384903,0.041938772,0.041485958,0.041026699,0.040561238,0.040089822,0.039612701,0.039130129,0.038642363,0.03814966,0.037652284,0.037150498,0.036644569,0.036134764,0.035621354,0.035104608,0.034584801,0.034062203,0.033537089,0.033009732,0.032480406,0.031949385,0.031416942,0.030883348,0.030348876,0.029813795,0.029278373,0.028742879,0.028207575,0.027672725,0.027138588,0.026605422,0.026073479,0.025543014,0.025014271,0.024487495,0.023962925,0.023440797,0.022921343,0.022404789,0.021891358,0.021381265,0.020874724,0.020371941,0.019873116,0.019378446,0.01888812,0.018402321,0.017921228,0.01744501,0.016973834,0.016507857,0.016047232,0.015592102,0.015142606,0.014698876,0.014261035,0.013829201
87,0.051655484,0.051649654,0.051632164,0.051603024,0.051562245,0.051509846,0.051445848,0.051370281,0.051283176,0.051184573,0.051074514,0.050953048,0.050820229,0.050676116,0.050520774,0.050354272,0.050176686,0.049988096,0.049788589,0.049578256,0.049357195,0.049125509,0.048883306,0.0486307,0.048367811,0.048094765,0.047811693,0.047518732,0.047216023,0.046903717,0.046581965,0.046250927,0.045910769,0.045561661,0.045203777,0.0448373,0.044462416,0.044079317,0.043688198,0.043289261,0.042882714,0.042468766,0.042047634,0.041619537,0.041184701,0.040743352,0.040295723,0.039842051,0.039382574,0.038917535,0.038447181,0.03797176,0.037491523,0.037006724,0.036517619,0.036024467,0.035527527,0.03502706,0.034523329,0.034016598,0.03350713,0.032995192,0.032481047,0.031964962,0.031447201,0.030928028,0.030407708,0.029886502,0.029364674,0.028842482,0.028320185,0.027798039,0.027276298,0.026755215,0.026235038,0.025716013,0.025198385,0.024682391,0.024168269,0.02365625,0.023146563,0.022639432,0.022135077,0.021633713,0.021135551,0.020640796,0.020149649,0.019662303,0.01917895,0.018699772,0.018224949,0.017754653,0.017289049,0.016828298,0.016372554,0.015921965,0.01547667,0.015036806,0.014602499,0.01417387,0.013751035
88,0.050656015,0.050650327,0.050633266,0.05060484,0.050565061,0.050513947,0.050451519,0.050377806,0.05029284,0.050196659,0.050089305,0.049970827,0.049841277,0.049700714,0.049549202,0.049386808,0.049213607,0.049029679,0.048835108,0.048629985,0.048414404,0.048188468,0.047952281,0.047705957,0.047449613,0.047183371,0.04690736,0.046621715,0.046326573,0.046022081,0.045708388,0.04538565,0.045054027,0.044713686,0.044364798,0.04400754,0.043642094,0.043268645,0.042887385,0.042498511,0.042102223,0.041698726,0.04128823,0.040870948,0.0404471,0.040016905,0.039580591,0.039138385,0.03869052,0.038237232,0.03777876,0.037315344,0.036847228,0.036374659,0.035897885,0.035417155,0.034932723,0.03444484,0.033953762,0.033459744,0.032963042,0.032463913,0.031962613,0.0314594,0.03095453,0.030448259,0.029940844,0.029432537,0.028923594,0.028414265,0.0279048,0.027395449,0.026886457,0.026378069,0.025870525,0.025364063,0.024858921,0.024355329,0.023853517,0.023353709,0.022856127,0.022360989,0.021868506,0.021378889,0.02089234,0.02040906,0.019929243,0.019453076,0.018980746,0.01851243,0.018048301,0.017588527,0.017133269,0.016682682,0.016236917,0.015796117,0.015360418,0.014929953,0.014504845,0.014085212,0.013671166
89,0.049679298,0.04967375,0.049657108,0.049629379,0.049590576,0.049540717,0.049479823,0.049407921,0.049325043,0.049231227,0.049126515,0.049010954,0.048884596,0.048747498,0.048599724,0.04844134,0.048272419,0.04809304,0.047903286,0.047703244,0.04749301,0.047272681,0.047042363,0.046802165,0.046552202,0.046292593,0.046023467,0.045744952,0.045457184,0.045160307,0.044854466,0.044539813,0.044216504,0.043884703,0.043544576,0.043196296,0.042840038,0.042475985,0.042104323,0.041725243,0.04133894,0.040945613,0.040545467,0.040138709,0.039725551,0.039306209,0.0388809,0.038449848,0.038013279,0.03757142,0.037124503,0.036672762,0.036216434,0.035755757,0.035290973,0.034822323,0.034350052,0.033874405,0.033395629,0.032913972,0.032429681,0.031943005,0.031454194,0.030963496,0.03047116,0.029977434,0.029482566,0.028986802,0.028490387,0.027993566,0.027496581,0.026999672,0.026503079,0.026007037,0.02551178,0.025017539,0.024524543,0.024033017,0.023543181,0.023055255,0.022569453,0.022085985,0.021605059,0.021126876,0.020651634,0.020179527,0.019710743,0.019245465,0.018783872,0.018326138,0.017872431,0.017422912,0.016977739,0.016537063,0.016101031,0.01566978,0.015243444,0.014822152,0.014406025,0.013995176,0.013589717
90,0.048724775,0.048719364,0.04870313,0.048676083,0.048638234,0.0485896,0.048530202,0.048460069,0.04837923,0.048287724,0.04818559,0.048072876,0.047949634,0.047815918,0.047671792,0.047517321,0.047352577,0.047177636,0.04699258,0.046797496,0.046592476,0.046377617,0.046153021,0.045918796,0.045675053,0.045421912,0.045159495,0.044887929,0.044607348,0.044317891,0.0440197,0.043712923,0.043397713,0.04307423,0.042742634,0.042403095,0.042055784,0.041700879,0.04133856,0.040969013,0.040592428,0.040208999,0.039818925,0.039422407,0.03901965,0.038610865,0.038196264,0.037776062,0.037350479,0.036919736,0.036484058,0.036043672,0.035598807,0.035149696,0.03469657,0.034239667,0.033779221,0.033315472,0.032848658,0.03237902,0.031906797,0.031432231,0.030955563,0.030477034,0.029996885,0.029515357,0.02903269,0.028549122,0.028064891,0.027580233,0.027095385,0.026610577,0.026126043,0.02564201,0.025158705,0.024676353,0.024195173,0.023715386,0.023237204,0.02276084,0.022286502,0.021814394,0.021344717,0.020877665,0.020413432,0.019952205,0.019494166,0.019039495,0.018588363,0.01814094,0.017697389,0.017257866,0.016822526,0.016391515,0.015964974,0.01554304,0.015125841,0.014713503,0.014306143,0.013903874,0.013506803
